train/entropy_loss,rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,train/policy_loss,train/explained_variance,time/fps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations
-0.06269320100545883,50.0,0.0018581427866593003,29299,586000,-0.005480957217514515,0.9988358586560935,1090,0.0007,537,3.899999999999998,29300
-0.037707485258579254,50.0,0.005616612266749144,29399,588000,-0.007558141835033894,0.9968181122094393,1089,0.0007,539,3.899999999999998,29400
-0.01182154007256031,50.0,0.0050197383388876915,29499,590000,-0.0006230121944099665,0.99675122811459,1089,0.0007,541,3.899999999999998,29500
-0.019935861229896545,50.0,0.0001507697015767917,29599,592000,0.00022099049238022417,0.9998978158619138,1089,0.0007,543,3.899999999999998,29600
-0.06920968741178513,50.0,0.00857930164784193,29699,594000,0.0022099711932241917,0.9945721761323512,1088,0.0007,545,3.899999999999998,29700
-5.633472028421238e-06,50.27,0.03535953909158707,29799,596000,-4.968582434372593e-09,0.991649366915226,1088,0.0007,547,3.9269999999999983,29800
-0.08991599828004837,50.81,0.0012307013384997845,29899,598000,0.004121675621718168,0.9931437997147441,1088,0.0007,549,3.980999999999999,29900
-0.012804361060261726,51.73,1.0887202024459839,29999,600000,-0.006757471244782209,0.6939550340175629,1088,0.0007,551,4.090999999999999,30000
-0.07561862468719482,59.65,0.003645468270406127,30099,602000,-0.010969719849526882,0.9913007654249668,1087,0.0007,553,5.0809999999999995,30100
-0.14202366769313812,66.49,0.005428076721727848,30199,604000,-0.007392386440187693,0.8486306071281433,1087,0.0007,555,5.962999999999999,30200
-0.02960333228111267,66.73,0.009174677543342113,30299,606000,7.39548113415367e-06,0.9674094244837761,1087,0.0007,557,6.0139999999999985,30300
-0.17011968791484833,69.36,0.00932668149471283,30399,608000,-0.017648277804255486,0.5665578246116638,1087,0.0007,559,6.3580000000000005,30400
-0.11850474029779434,71.92,0.0016732522053644061,30499,610000,0.0017160875722765923,0.7791396677494049,1086,0.0007,561,6.667999999999999,30500
-0.21161232888698578,76.39,0.007370940875262022,30599,612000,0.0004570622113533318,-0.9348059892654419,1086,0.0007,563,7.223,30600
-0.06829845160245895,77.85,0.0034278936218470335,30699,614000,-0.0009992638370022178,0.5774627327919006,1086,0.0007,565,7.422999999999999,30700
-3.988776006735861e-05,82.41,0.031400687992572784,30799,616000,-7.966257697944457e-08,0.5707529485225677,1085,0.0007,567,7.987,30800
-0.10259222239255905,81.3,26.676095962524414,30899,618000,-0.5163900256156921,0.03274357318878174,1085,0.0007,569,7.867000000000001,30900
-0.08073633909225464,83.28,17.272275924682617,30999,620000,0.004935491364449263,-0.012754678726196289,1085,0.0007,571,8.119,31000
-0.08230135589838028,86.23,0.1485099345445633,31099,622000,-0.0017375936731696129,0.39435064792633057,1084,0.0007,573,8.476999999999999,31100
-0.00011509567411849275,89.6,0.1136837750673294,31199,624000,-3.852163033002398e-08,-0.9584159851074219,1084,0.0007,575,8.895000000000001,31200
-0.04535738751292229,85.96,0.13905654847621918,31299,626000,0.00013964527170173824,-0.028872013092041016,1084,0.0007,577,8.459,31300
-0.05072784051299095,87.35,0.11534034460783005,31399,628000,-0.00013776769628748298,-1.0637214183807373,1084,0.0007,579,8.607000000000001,31400
-0.16558033227920532,83.7,0.0014352689031511545,31499,630000,0.003806678345426917,0.77611343562603,1083,0.0007,581,8.161,31500
-0.05388837680220604,73.63,0.14978742599487305,31599,632000,2.966628562717233e-05,-0.49923932552337646,1083,0.0007,583,6.893000000000001,31600
-0.0013284451561048627,73.36,6.837708473205566,31699,634000,-1.2667059934301506e-07,0.16066670417785645,1083,0.0007,585,6.8839999999999995,31700
-0.13418442010879517,64.33,0.006377010140568018,31799,636000,0.01923483982682228,0.7977875173091888,1083,0.0007,587,5.755999999999999,31800
-0.11555353552103043,62.37,0.14475682377815247,31899,638000,-0.028803333640098572,-0.25441229343414307,1082,0.0007,589,5.479,31900
-0.23942141234874725,63.38,0.03411099687218666,31999,640000,0.009106376208364964,0.346713125705719,1082,0.0007,591,5.597999999999998,32000
-0.05881437286734581,66.84,10.29498291015625,32099,642000,-0.03642333671450615,0.03539150953292847,1082,0.0007,593,6.042999999999998,32100
-0.017050454393029213,71.57,0.0011801272630691528,32199,644000,0.000139772062539123,0.9437667094171047,1082,0.0007,595,6.633000000000001,32200
-0.03583516553044319,80.59,0.0863320454955101,32299,646000,0.00016254377260338515,0.24121105670928955,1081,0.0007,597,7.768999999999998,32300
-0.10771095752716064,83.53,0.16487480700016022,32399,648000,-0.012884569354355335,0.19363796710968018,1081,0.0007,599,8.135,32400
-0.06670930981636047,80.58,0.014192777685821056,32499,650000,0.005242757499217987,0.8659248501062393,1081,0.0007,601,7.759000000000001,32500
-0.19714389741420746,81.24,0.09521472454071045,32599,652000,-0.00046598343760706484,0.8032753467559814,1081,0.0007,603,7.843000000000001,32600
-0.1766756772994995,76.15,0.1851833611726761,32699,654000,-0.010679948143661022,0.7262847721576691,1080,0.0007,605,7.19,32700
-0.018359322100877762,70.95,0.00594116747379303,32799,656000,-3.824385566986166e-05,0.9829601868987083,1080,0.0007,607,6.535,32800
-0.07671424001455307,69.92,8.906506538391113,32899,658000,-3.886606646119617e-05,0.11783415079116821,1080,0.0007,609,6.387,32900
-0.1319369077682495,76.78,0.011351410299539566,32999,660000,0.012196254916489124,0.8676325231790543,1080,0.0007,610,7.235000000000001,33000
-0.11647569388151169,80.74,0.0009667493286542594,33099,662000,-0.0020273595582693815,0.975903669372201,1080,0.0007,612,7.757000000000001,33100
-0.14715014398097992,80.57,0.020637627691030502,33199,664000,0.005530914757400751,0.05028414726257324,1079,0.0007,614,7.74,33200
-0.09659981727600098,85.89,25.518146514892578,33299,666000,-0.018295958638191223,0.02963489294052124,1079,0.0007,616,8.416,33300
-0.07953660935163498,82.1,0.012425627559423447,33399,668000,0.010640568099915981,-8.902031898498535,1079,0.0007,618,7.938000000000001,33400
-0.23150086402893066,81.47,0.18217097222805023,33499,670000,0.008258726447820663,0.049045681953430176,1079,0.0007,620,7.821000000000001,33500
