rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/learning_rate,train/loss
53.45,151,370472,0.05,4.352999999999999,2446,7504,23092,0.0001,0.004408484324812889
53.45,151,370672,0.05,4.352999999999998,2446,7508,23104,0.0001,0.03925655037164688
53.52,151,370872,0.05,4.3599999999999985,2446,7512,23117,0.0001,0.029479123651981354
53.53,151,371072,0.05,4.360999999999999,2446,7516,23129,0.0001,0.007686152122914791
53.06,151,371272,0.05,4.304999999999998,2446,7520,23142,0.0001,0.0021640434861183167
52.63,151,371472,0.05,4.243999999999998,2446,7524,23154,0.0001,0.03307516872882843
52.77,151,371732,0.05,4.257999999999998,2446,7528,23171,0.0001,0.006280939094722271
52.84,152,371968,0.05,4.264999999999999,2446,7532,23185,0.0001,0.004830301273614168
53.2,152,372208,0.05,4.309999999999999,2446,7536,23200,0.0001,0.0007378843147307634
53.2,152,372408,0.05,4.309999999999999,2446,7540,23213,0.0001,0.0005077414680272341
53.23,152,372608,0.05,4.312999999999999,2446,7544,23225,0.0001,0.027379339560866356
53.24,152,372808,0.05,4.313999999999998,2446,7548,23238,0.0001,0.0020204412285238504
53.3,152,373044,0.05,4.3199999999999985,2445,7552,23253,0.0001,0.003885285696014762
53.27,152,373244,0.05,4.316999999999998,2445,7556,23265,0.0001,0.0207926407456398
53.16,152,373444,0.05,4.296999999999999,2445,7560,23278,0.0001,0.0011636640410870314
53.34,152,373644,0.05,4.323999999999999,2444,7564,23290,0.0001,0.01466880738735199
53.4,152,373844,0.05,4.329999999999999,2444,7568,23303,0.0001,0.058451369404792786
53.15,153,374160,0.05,4.304999999999998,2444,7572,23322,0.0001,0.02970796823501587
52.98,153,374360,0.05,4.2879999999999985,2444,7576,23335,0.0001,0.0008087862515822053
52.94,153,374564,0.05,4.283999999999998,2444,7580,23348,0.0001,0.004865098278969526
52.94,153,374772,0.05,4.283999999999999,2444,7584,23361,0.0001,0.004335918929427862
53.46,153,374972,0.05,4.353999999999998,2444,7588,23373,0.0001,0.0007638235692866147
53.32,153,375172,0.05,4.330999999999999,2444,7592,23386,0.0001,0.027479704469442368
53.32,153,375372,0.05,4.330999999999999,2444,7596,23398,0.0001,0.05784213915467262
53.27,153,375676,0.05,4.316999999999998,2444,7600,23417,0.0001,0.0045101223513484
53.38,153,375876,0.05,4.3279999999999985,2444,7604,23430,0.0001,0.006071522366255522
53.38,153,376076,0.05,4.3279999999999985,2444,7608,23442,0.0001,0.005611599888652563
53.31,153,376276,0.05,4.320999999999999,2443,7612,23455,0.0001,0.0011018551886081696
53.3,154,376476,0.05,4.3199999999999985,2443,7616,23467,0.0001,0.008033878169953823
53.3,154,376676,0.05,4.3199999999999985,2443,7620,23480,0.0001,0.029474446550011635
53.4,154,376876,0.05,4.338999999999999,2443,7624,23492,0.0001,0.005003968253731728
53.04,154,377108,0.05,4.293999999999999,2443,7628,23507,0.0001,0.01723937690258026
53.31,154,377308,0.05,4.329999999999998,2443,7632,23519,0.0001,0.008952584117650986
52.95,154,377508,0.05,4.284999999999998,2443,7636,23532,0.0001,0.026773305609822273
52.93,154,377708,0.05,4.282999999999999,2443,7640,23544,0.0001,0.019564814865589142
53.12,154,377908,0.05,4.310999999999998,2442,7644,23557,0.0001,0.0016313106752932072
53.11,154,378108,0.05,4.309999999999999,2442,7648,23569,0.0001,0.009540887549519539
52.9,154,378328,0.05,4.2799999999999985,2442,7652,23583,0.0001,0.0036322816740721464
53.16,154,378600,0.05,4.3149999999999995,2442,7656,23600,0.0001,0.012587761506438255
53.49,155,378800,0.05,4.356999999999998,2442,7660,23612,0.0001,0.020266612991690636
53.45,155,379000,0.05,4.352999999999998,2442,7664,23625,0.0001,0.004037105478346348
53.39,155,379200,0.05,4.346999999999998,2442,7668,23637,0.0001,0.016203410923480988
52.89,155,379400,0.05,4.278999999999999,2442,7672,23650,0.0001,0.006860160734504461
53.01,155,379600,0.05,4.299999999999999,2441,7676,23662,0.0001,0.0007854651194065809
53.01,155,379800,0.05,4.299999999999999,2441,7680,23675,0.0001,0.00045065939775668085
53.07,155,380020,0.05,4.305999999999999,2441,7684,23689,0.0001,0.0012201203498989344
52.57,155,380220,0.05,4.237999999999999,2441,7688,23701,0.0001,0.012264659628272057
52.57,155,380420,0.05,4.237999999999999,2441,7692,23714,0.0001,0.0026502851396799088
52.62,155,380632,0.05,4.2429999999999986,2441,7696,23727,0.0001,0.006262639537453651
52.72,156,380832,0.05,4.252999999999999,2441,7700,23739,0.0001,0.03013024665415287
52.0,156,381032,0.05,4.1629999999999985,2441,7704,23752,0.0001,0.04679900407791138
52.0,156,381232,0.05,4.1629999999999985,2440,7708,23764,0.0001,0.06194727122783661
52.54,156,381552,0.05,4.2349999999999985,2440,7712,23784,0.0001,0.03694847226142883
53.04,156,381780,0.05,4.302999999999998,2440,7716,23799,0.0001,0.019220327958464622
53.62,156,382012,0.05,4.378999999999999,2440,7720,23813,0.0001,0.022170227020978928
53.44,156,382212,0.05,4.3519999999999985,2440,7724,23826,0.0001,0.010423297993838787
53.6,156,382416,0.05,4.376999999999998,2440,7728,23838,0.0001,0.0018129515228793025
53.39,156,382672,0.05,4.355999999999998,2440,7732,23854,0.0001,0.004322907887399197
53.67,156,382876,0.05,4.392999999999998,2440,7736,23867,0.0001,0.014252353459596634
54.1,157,383104,0.05,4.4449999999999985,2439,7740,23881,0.0001,0.0005144202732481062
53.9,157,383328,0.05,4.4159999999999995,2439,7744,23895,0.0001,0.023532986640930176
54.22,157,383528,0.05,4.465999999999998,2439,7748,23908,0.0001,0.03212466463446617
54.26,157,383736,0.05,4.469999999999999,2439,7752,23921,0.0001,0.00312248757109046
54.12,157,383960,0.05,4.446999999999999,2439,7756,23935,0.0001,0.0012102340115234256
53.88,157,384184,0.05,4.422999999999998,2439,7760,23949,0.0001,0.01822085678577423
54.1,157,384384,0.05,4.4449999999999985,2439,7764,23961,0.0001,0.018360182642936707
54.1,157,384700,0.05,4.4449999999999985,2439,7768,23981,0.0001,0.017317919060587883
55.2,157,384900,0.05,4.581999999999999,2439,7772,23994,0.0001,0.002387207467108965
55.26,157,385180,0.05,4.587999999999998,2439,7776,24011,0.0001,0.011873498558998108
55.98,158,385444,0.05,4.677999999999998,2438,7780,24028,0.0001,0.002459011971950531
56.3,158,385644,0.05,4.7189999999999985,2438,7784,24040,0.0001,0.002929807873442769
56.26,158,385932,0.05,4.714999999999999,2438,7788,24058,0.0001,0.02467861771583557
57.03,158,386132,0.05,4.809999999999999,2438,7792,24071,0.0001,0.021383849903941154
57.53,158,386336,0.05,4.877999999999999,2438,7796,24083,0.0001,0.025052901357412338
57.39,158,386536,0.05,4.863999999999999,2438,7800,24096,0.0001,0.056140996515750885
57.39,158,386736,0.05,4.863999999999999,2438,7804,24108,0.0001,0.004262787755578756
57.39,158,386936,0.05,4.863999999999999,2438,7808,24121,0.0001,0.017223652452230453
56.85,158,387136,0.05,4.791999999999998,2438,7812,24133,0.0001,0.012188372202217579
56.35,158,387444,0.05,4.723999999999998,2437,7816,24153,0.0001,0.015628671273589134
56.28,159,387644,0.05,4.716999999999999,2437,7820,24165,0.0001,0.0419955775141716
56.37,159,387844,0.05,4.725999999999998,2437,7824,24178,0.0001,0.0029548476450145245
56.35,159,388096,0.05,4.723999999999998,2436,7828,24193,0.0001,0.004372285678982735
56.21,159,388296,0.05,4.700999999999999,2436,7832,24206,0.0001,0.001045255339704454
56.86,159,388544,0.05,4.783999999999999,2436,7836,24221,0.0001,0.02621368132531643
56.43,159,388744,0.05,4.731999999999999,2436,7840,24234,0.0001,0.0004949777503497899
56.41,159,388960,0.05,4.729999999999999,2436,7844,24247,0.0001,0.016636088490486145
56.45,159,389232,0.05,4.724999999999999,2436,7848,24264,0.0001,0.0015062394086271524
56.92,159,389492,0.05,4.789999999999999,2436,7852,24281,0.0001,0.001918518333695829
57.59,159,389716,0.05,4.874999999999999,2436,7856,24295,0.0001,0.0005245126667432487
57.52,160,389916,0.05,4.858999999999998,2436,7860,24307,0.0001,0.001231983071193099
57.16,160,390116,0.05,4.813999999999998,2436,7864,24320,0.0001,0.004018409177660942
57.16,160,390380,0.05,4.813999999999998,2436,7868,24336,0.0001,0.001529334462247789
56.42,160,390580,0.05,4.721999999999998,2436,7872,24349,0.0001,0.0017133868532255292
56.59,160,390780,0.05,4.738999999999999,2436,7876,24361,0.0001,0.003018859541043639
55.98,160,390996,0.05,4.659999999999999,2436,7880,24375,0.0001,0.0030512548983097076
56.03,160,391340,0.05,4.664999999999999,2436,7884,24396,0.0001,0.018082015216350555
56.55,160,391560,0.05,4.7349999999999985,2436,7888,24410,0.0001,0.03487766906619072
55.95,160,391760,0.05,4.665999999999999,2435,7892,24422,0.0001,0.0035651056095957756
55.4,160,391960,0.05,4.592999999999998,2435,7896,24435,0.0001,0.002781243994832039
55.44,161,392188,0.05,4.596999999999999,2435,7900,24449,0.0001,0.0022087115794420242
55.44,161,392388,0.05,4.596999999999998,2435,7904,24462,0.0001,0.014028426259756088
55.52,161,392588,0.05,4.604999999999999,2435,7908,24474,0.0001,0.0013855969300493598
55.52,161,392788,0.05,4.604999999999999,2435,7912,24487,0.0001,0.003667196026071906
55.88,161,393008,0.05,4.649999999999999,2435,7916,24500,0.0001,0.0008247451623901725
55.95,161,393244,0.05,4.647999999999999,2435,7920,24515,0.0001,0.0059102680534124374
56.03,161,393444,0.05,4.664999999999999,2434,7924,24528,0.0001,0.0005830227164551616
55.89,161,393644,0.05,4.641999999999999,2434,7928,24540,0.0001,0.006482056342065334
55.88,161,393844,0.05,4.640999999999998,2434,7932,24553,0.0001,0.016269611194729805
54.95,161,394044,0.05,4.520999999999998,2434,7936,24565,0.0001,0.01677859202027321
55.28,161,394244,0.05,4.562999999999999,2434,7940,24578,0.0001,0.0042130351066589355
55.28,162,394444,0.05,4.562999999999999,2434,7944,24590,0.0001,0.019421864300966263
55.07,162,394652,0.05,4.541999999999999,2434,7948,24603,0.0001,0.0009030795190483332
55.39,162,394932,0.05,4.582999999999999,2433,7952,24621,0.0001,0.005337313748896122
55.05,162,395240,0.05,4.539999999999999,2433,7956,24640,0.0001,0.018382543697953224
55.01,162,395440,0.05,4.535999999999999,2433,7960,24652,0.0001,0.0039137559942901134
55.37,162,395640,0.05,4.580999999999999,2433,7964,24665,0.0001,0.0018818045500665903
55.52,162,395840,0.05,4.604999999999999,2433,7968,24677,0.0001,0.002569759264588356
55.54,162,396088,0.05,4.624999999999999,2433,7972,24693,0.0001,0.001488630659878254
55.4,162,396292,0.05,4.611,2433,7976,24706,0.0001,0.015865962952375412
55.95,163,396604,0.05,4.684,2433,7980,24725,0.0001,0.0014255696441978216
55.58,163,396920,0.05,4.637999999999998,2432,7984,24745,0.0001,0.02197258733212948
55.94,163,397120,0.05,4.682999999999998,2432,7988,24757,0.0001,0.029020322486758232
55.77,163,397320,0.05,4.656999999999999,2432,7992,24770,0.0001,0.008213338442146778
55.95,163,397528,0.05,4.683999999999999,2432,7996,24783,0.0001,0.0024865639861673117
56.06,163,397732,0.05,4.703999999999999,2432,8000,24796,0.0001,0.001506733475252986
56.14,163,397932,0.05,4.711999999999999,2432,8004,24808,0.0001,0.0015065207844600081
56.42,163,398152,0.05,4.748999999999999,2432,8008,24822,0.0001,0.013734186068177223
57.14,163,398476,0.05,4.838999999999999,2432,8012,24842,0.0001,0.002879662439227104
57.12,163,398724,0.05,4.845999999999999,2432,8016,24858,0.0001,0.009322506375610828
56.54,164,398924,0.05,4.778999999999999,2431,8020,24870,0.0001,0.04243864864110947
56.37,164,399124,0.05,4.752999999999998,2431,8024,24883,0.0001,0.0009473336394876242
56.55,164,399324,0.05,4.7799999999999985,2431,8028,24895,0.0001,0.020258771255612373
57.0,164,399608,0.05,4.833999999999999,2431,8032,24913,0.0001,0.001233257818967104
57.37,164,399812,0.05,4.879999999999999,2431,8036,24926,0.0001,0.009269612841308117
57.27,164,400012,0.05,4.869999999999999,2431,8040,24938,0.0001,0.0061122952029109
57.36,164,400260,0.05,4.879,2431,8044,24954,0.0001,0.0009071739623323083
57.57,164,400504,0.05,4.899999999999999,2431,8048,24969,0.0001,0.03841046243906021
57.37,164,400732,0.05,4.8709999999999996,2431,8052,24983,0.0001,0.0009305838611908257
57.63,164,401072,0.05,4.914999999999999,2430,8056,25004,0.0001,0.021344948559999466
58.06,165,401272,0.05,4.966999999999999,2430,8060,25017,0.0001,0.04913331940770149
57.7,165,401472,0.05,4.921999999999998,2430,8064,25029,0.0001,0.022121362388134003
57.69,165,401704,0.05,4.911999999999999,2430,8068,25044,0.0001,0.013630709610879421
57.77,165,401904,0.05,4.901999999999998,2430,8072,25056,0.0001,0.0014402521774172783
57.71,165,402168,0.05,4.895999999999998,2430,8076,25073,0.0001,0.0011945667210966349
57.62,165,402368,0.05,4.886999999999999,2429,8080,25085,0.0001,0.004685957916080952
57.91,165,402568,0.05,4.934,2429,8084,25098,0.0001,0.054767265915870667
57.39,165,402800,0.05,4.863999999999999,2429,8088,25112,0.0001,0.002555201295763254
57.59,165,403076,0.05,4.892999999999999,2429,8092,25130,0.0001,0.024536307901144028
57.77,166,403312,0.05,4.910999999999999,2429,8096,25144,0.0001,0.0015597406309098005
57.78,166,403512,0.05,4.911999999999999,2429,8100,25157,0.0001,0.025502121075987816
57.87,166,403716,0.05,4.920999999999999,2429,8104,25170,0.0001,0.003305623307824135
58.15,166,404024,0.05,4.967,2429,8108,25189,0.0001,0.017972605302929878
58.08,166,404280,0.05,4.968999999999999,2429,8112,25205,0.0001,0.0008994968375191092
58.75,166,404540,0.05,5.044999999999998,2429,8116,25221,0.0001,0.013861404731869698
59.86,166,404876,0.05,5.191999999999999,2429,8120,25242,0.0001,0.032974470406770706
60.92,166,405152,0.05,5.324999999999999,2429,8124,25259,0.0001,0.020688191056251526
61.54,166,405496,0.05,5.395999999999999,2428,8128,25281,0.0001,0.0008444141712971032
61.15,167,405696,0.05,5.348,2428,8132,25293,0.0001,0.017325570806860924
61.32,167,405948,0.05,5.374,2428,8136,25309,0.0001,0.015523834154009819
61.48,167,406156,0.05,5.399000000000001,2428,8140,25322,0.0001,0.010240818373858929
61.83,167,406388,0.05,5.452000000000001,2428,8144,25337,0.0001,0.029594741761684418
61.87,167,406628,0.05,5.464999999999999,2428,8148,25352,0.0001,0.017710939049720764
61.37,167,406828,0.05,5.405999999999999,2428,8152,25364,0.0001,0.004585215821862221
60.82,167,407072,0.05,5.332999999999999,2427,8156,25379,0.0001,0.006559222005307674
60.85,167,407360,0.05,5.335999999999999,2427,8160,25397,0.0001,0.019860394299030304
61.4,167,407628,0.05,5.408999999999999,2427,8164,25414,0.0001,0.020028768107295036
61.95,168,407932,0.05,5.491000000000001,2427,8168,25433,0.0001,0.040827490389347076
62.29,168,408160,0.05,5.542999999999999,2427,8172,25447,0.0001,0.00071910978294909
62.49,168,408360,0.05,5.571999999999998,2427,8176,25460,0.0001,0.012766201980412006
62.24,168,408624,0.05,5.546999999999998,2427,8180,25476,0.0001,0.04335765540599823
62.23,168,408824,0.05,5.536999999999999,2427,8184,25489,0.0001,0.0010780517477542162
62.11,168,409024,0.05,5.525,2427,8188,25501,0.0001,0.013427378609776497
62.28,168,409296,0.05,5.551,2426,8192,25518,0.0001,0.02190767042338848
63.05,168,409576,0.05,5.645999999999999,2426,8196,25536,0.0001,0.0017553449142724276
63.08,168,409896,0.05,5.649,2426,8200,25556,0.0001,0.05169159919023514
63.63,169,410116,0.05,5.7219999999999995,2426,8204,25570,0.0001,0.02263699285686016
63.07,169,410316,0.05,5.638999999999999,2426,8208,25582,0.0001,0.017984138801693916
62.75,169,410572,0.05,5.598000000000001,2426,8212,25598,0.0001,0.042946957051754
61.9,169,410772,0.05,5.494999999999999,2426,8216,25611,0.0001,0.0009252384770661592
60.98,169,411048,0.05,5.3759999999999994,2426,8220,25628,0.0001,0.04292602837085724
60.26,169,411248,0.05,5.294999999999999,2426,8224,25640,0.0001,0.02128652110695839
60.25,169,411448,0.05,5.293999999999999,2426,8228,25653,0.0001,0.020309150218963623
60.55,169,411744,0.05,5.332999999999998,2426,8232,25671,0.0001,0.020587202161550522
60.93,169,412004,0.05,5.38,2426,8236,25688,0.0001,0.0018300078809261322
60.53,169,412204,0.05,5.321999999999999,2426,8240,25700,0.0001,0.004879029467701912
60.57,170,412496,0.05,5.325999999999999,2426,8244,25718,0.0001,0.06487879157066345
60.65,170,412760,0.05,5.325,2425,8248,25735,0.0001,0.0018074611434713006
61.21,170,412960,0.05,5.399000000000001,2425,8252,25747,0.0001,0.008964786306023598
61.5,170,413208,0.05,5.446000000000001,2425,8256,25763,0.0001,0.01996685191988945
61.6,170,413580,0.05,5.465,2425,8260,25786,0.0001,0.018841277807950974
61.68,170,413808,0.05,5.473,2425,8264,25800,0.0001,0.0030020070262253284
61.21,170,414040,0.05,5.399,2425,8268,25815,0.0001,0.0018288600258529186
60.81,170,414248,0.05,5.349999999999998,2424,8272,25828,0.0001,0.011990333907306194
61.01,170,414448,0.05,5.369999999999999,2424,8276,25840,0.0001,0.0017062502447515726
61.47,171,414740,0.05,5.425,2424,8280,25859,0.0001,0.0473693311214447
61.99,171,415084,0.05,5.485999999999998,2424,8284,25880,0.0001,0.003238774137571454
61.83,171,415284,0.05,5.461,2424,8288,25893,0.0001,0.01811717264354229
61.48,171,415512,0.05,5.4079999999999995,2424,8292,25907,0.0001,0.023197699338197708
61.0,171,415728,0.05,5.3420000000000005,2424,8296,25920,0.0001,0.025886118412017822
61.1,171,415984,0.05,5.351999999999999,2424,8300,25936,0.0001,0.01252658385783434
60.79,171,416228,0.05,5.329999999999999,2424,8304,25952,0.0001,0.0015729722799733281
61.37,171,416448,0.05,5.414999999999999,2423,8308,25965,0.0001,0.00180151523090899
61.4,171,416772,0.05,5.408999999999999,2423,8312,25986,0.0001,0.0023064506240189075
61.79,172,416984,0.05,5.456999999999999,2423,8316,25999,0.0001,0.014232032932341099
62.04,172,417184,0.05,5.481999999999999,2423,8320,26011,0.0001,0.029264332726597786
61.88,172,417472,0.05,5.456999999999999,2423,8324,26029,0.0001,0.0015171091072261333
62.35,172,417672,0.05,5.521999999999999,2423,8328,26042,0.0001,0.01914999447762966
62.55,172,417924,0.05,5.550999999999999,2423,8332,26058,0.0001,0.001587741426192224
62.17,172,418340,0.05,5.494999999999999,2423,8336,26084,0.0001,0.0012361735571175814
63.23,172,418540,0.05,5.627999999999998,2423,8340,26096,0.0001,0.0012421838473528624
64.2,172,418884,0.05,5.7429999999999986,2423,8344,26118,0.0001,0.051329392939805984
64.14,172,419084,0.05,5.736999999999999,2423,8348,26130,0.0001,0.02100292593240738
63.88,173,419320,0.05,5.702000000000001,2422,8352,26145,0.0001,0.03894355893135071
63.89,173,419588,0.05,5.694000000000001,2422,8356,26162,0.0001,0.028712665662169456
63.69,173,419824,0.05,5.665,2422,8360,26176,0.0001,0.02937665395438671
63.35,173,420072,0.05,5.631,2422,8364,26192,0.0001,0.03320220112800598
63.82,173,420308,0.05,5.705,2422,8368,26207,0.0001,0.03572935238480568
63.48,173,420508,0.05,5.652999999999999,2421,8372,26219,0.0001,0.0010082802036777139
63.25,173,420764,0.05,5.63,2421,8376,26235,0.0001,0.0006450736545957625
62.68,173,420968,0.05,5.554999999999999,2421,8380,26248,0.0001,0.00326931313611567
62.55,173,421236,0.05,5.550999999999999,2421,8384,26265,0.0001,0.00101132330019027
62.81,174,421492,0.05,5.5950000000000015,2421,8388,26281,0.0001,0.002226786222308874
63.16,174,421732,0.05,5.638999999999999,2420,8392,26296,0.0001,0.0030249380506575108
62.81,174,422008,0.05,5.604,2420,8396,26313,0.0001,0.003707221243530512
62.75,174,422252,0.05,5.589000000000001,2420,8400,26328,0.0001,0.0987081453204155
62.72,174,422484,0.05,5.576999999999999,2420,8404,26343,0.0001,0.0008889086893759668
62.28,174,422708,0.05,5.515,2420,8408,26357,0.0001,0.0007561984821222723
62.34,174,422948,0.05,5.520999999999999,2420,8412,26372,0.0001,0.02334911748766899
62.35,174,423220,0.05,5.521999999999999,2420,8416,26389,0.0001,0.030811605975031853
62.41,174,423484,0.05,5.536999999999999,2420,8420,26405,0.0001,0.0017560985870659351
63.32,175,423768,0.05,5.655000000000001,2420,8424,26423,0.0001,0.0014399876818060875
63.18,175,423984,0.05,5.641,2419,8428,26436,0.0001,0.013390162959694862
62.58,175,424248,0.05,5.571999999999999,2419,8432,26453,0.0001,0.0021834406070411205
62.63,175,424504,0.05,5.576999999999999,2419,8436,26469,0.0001,0.000665895058773458
61.85,175,424712,0.05,5.489999999999998,2419,8440,26482,0.0001,0.026586145162582397
60.42,175,424968,0.05,5.329000000000001,2419,8444,26498,0.0001,0.03153277188539505
60.42,175,425168,0.05,5.329,2419,8448,26510,0.0001,0.03859768807888031
60.54,175,425408,0.05,5.331999999999999,2419,8452,26525,0.0001,0.002043225336819887
60.17,175,425636,0.05,5.277,2419,8456,26540,0.0001,0.0017551924102008343
60.96,176,425952,0.05,5.374,2419,8460,26559,0.0001,0.0033961907029151917
61.14,176,426304,0.05,5.382999999999999,2419,8464,26581,0.0001,0.0009616335155442357
61.66,176,426508,0.05,5.444,2418,8468,26594,0.0001,0.0023890212178230286
61.8,176,426740,0.05,5.457999999999999,2418,8472,26609,0.0001,0.0013510629069060087
62.16,176,426996,0.05,5.502999999999999,2418,8476,26625,0.0001,0.015874363481998444
62.1,176,427196,0.05,5.497000000000001,2418,8480,26637,0.0001,0.001213237876072526
61.98,176,427456,0.05,5.476,2418,8484,26653,0.0001,0.043197836726903915
61.64,176,427656,0.05,5.423999999999999,2418,8488,26666,0.0001,0.0035658490378409624
61.36,176,427856,0.05,5.386999999999998,2418,8492,26678,0.0001,0.0004021502682007849
61.21,177,428072,0.05,5.362999999999999,2418,8496,26692,0.0001,0.001207459019497037
61.22,177,428316,0.05,5.372999999999998,2418,8500,26707,0.0001,0.04420074447989464
60.94,177,428568,0.05,5.326999999999999,2418,8504,26723,0.0001,0.09676212072372437
60.91,177,428776,0.05,5.323999999999999,2418,8508,26736,0.0001,0.0008737540920265019
60.63,177,428996,0.05,5.295999999999999,2418,8512,26750,0.0001,0.003624043660238385
60.27,177,429200,0.05,5.241999999999999,2417,8516,26762,0.0001,0.003137512132525444
60.08,177,429468,0.05,5.223,2417,8520,26779,0.0001,0.04850021377205849
59.62,177,429704,0.05,5.159,2417,8524,26794,0.0001,0.00047150778118520975
59.09,177,429988,0.05,5.087999999999999,2417,8528,26812,0.0001,0.047934163361787796
59.61,177,430220,0.05,5.148999999999998,2417,8532,26826,0.0001,0.004714841954410076
59.52,178,430532,0.05,5.149,2417,8536,26846,0.0001,0.16772231459617615
60.06,178,430732,0.05,5.212,2417,8540,26858,0.0001,0.0012306577991694212
60.23,178,430932,0.05,5.219999999999999,2417,8544,26871,0.0001,0.0009728552540764213
60.34,178,431160,0.05,5.24,2417,8548,26885,0.0001,0.06447384506464005
60.41,178,431476,0.05,5.265,2417,8552,26905,0.0001,0.0008570190984755754
60.41,178,431676,0.05,5.265,2417,8556,26917,0.0001,0.056140266358852386
59.44,178,431888,0.05,5.141,2417,8560,26930,0.0001,0.05095626413822174
58.99,178,432088,0.05,5.087,2417,8564,26943,0.0001,0.015340651385486126
58.11,178,432288,0.05,4.980999999999999,2417,8568,26955,0.0001,0.01742241159081459
58.65,178,432560,0.05,5.062,2416,8572,26972,0.0001,0.0024681207723915577
58.06,179,432760,0.05,4.975999999999999,2416,8576,26985,0.0001,0.001321651739999652
58.07,179,432964,0.05,4.976999999999999,2416,8580,26998,0.0001,0.10907496511936188
57.56,179,433200,0.05,4.907999999999999,2416,8584,27012,0.0001,0.0021940902806818485
57.81,179,433436,0.05,4.941999999999998,2416,8588,27027,0.0001,0.0009468874195590615
57.84,179,433656,0.05,4.9449999999999985,2416,8592,27041,0.0001,0.05578022077679634
57.86,179,433856,0.05,4.9559999999999995,2416,8596,27053,0.0001,0.056838978081941605
57.69,179,434064,0.05,4.93,2416,8600,27066,0.0001,0.0572962760925293
57.56,179,434304,0.05,4.907999999999999,2416,8604,27081,0.0001,0.0029525775462388992
57.61,179,434504,0.05,4.912999999999999,2416,8608,27094,0.0001,0.04569816589355469
57.47,179,434704,0.05,4.889999999999999,2416,8612,27106,0.0001,0.000499664805829525
57.36,180,434904,0.05,4.879,2416,8616,27119,0.0001,0.050571732223033905
57.12,180,435112,0.05,4.837,2415,8620,27132,0.0001,0.06548728793859482
56.78,180,435388,0.05,4.793999999999999,2415,8624,27149,0.0001,0.002336530713364482
56.55,180,435588,0.05,4.761999999999998,2415,8628,27162,0.0001,0.0051591102965176105
55.71,180,435788,0.05,4.650999999999999,2415,8632,27174,0.0001,0.0014338986948132515
55.23,180,436008,0.05,4.584999999999999,2415,8636,27188,0.0001,0.0013802736066281796
54.53,180,436208,0.05,4.496999999999999,2415,8640,27200,0.0001,0.0025595559272915125
54.25,180,436408,0.05,4.4689999999999985,2414,8644,27213,0.0001,0.06448987871408463
54.0,180,436608,0.05,4.425999999999998,2414,8648,27225,0.0001,0.027826668694615364
53.52,180,436820,0.05,4.350999999999998,2414,8652,27239,0.0001,0.0009040217264555395
53.56,180,437036,0.05,4.363999999999999,2414,8656,27252,0.0001,0.03368086367845535
53.66,181,437280,0.05,4.382999999999999,2414,8660,27267,0.0001,0.06034814566373825
54.0,181,437532,0.05,4.435,2414,8664,27283,0.0001,0.04531252011656761
53.85,181,437776,0.05,4.401999999999999,2414,8668,27298,0.0001,0.002544676186516881
53.49,181,437976,0.05,4.347999999999999,2414,8672,27311,0.0001,0.015788091346621513
53.53,181,438176,0.05,4.360999999999999,2414,8676,27323,0.0001,0.01645442470908165
53.47,181,438376,0.05,4.345999999999998,2414,8680,27336,0.0001,0.11941352486610413
53.38,181,438576,0.05,4.337,2413,8684,27348,0.0001,0.001743936212733388
53.16,181,438776,0.05,4.305999999999998,2413,8688,27361,0.0001,0.06624915450811386
53.04,181,438976,0.05,4.293999999999999,2413,8692,27373,0.0001,0.05089350789785385
52.87,181,439176,0.05,4.267999999999998,2413,8696,27386,0.0001,0.0018334314227104187
52.82,182,439376,0.05,4.262999999999999,2413,8700,27398,0.0001,0.002168739214539528
52.77,182,439596,0.05,4.257999999999998,2413,8704,27412,0.0001,0.07628500461578369
52.66,182,439796,0.05,4.246999999999998,2413,8708,27425,0.0001,0.0709284245967865
52.75,182,440016,0.05,4.2559999999999985,2413,8712,27438,0.0001,0.002613351447507739
52.71,182,440256,0.05,4.251999999999999,2413,8716,27453,0.0001,0.11637456715106964
53.1,182,440488,0.05,4.299999999999999,2413,8720,27468,0.0001,0.0020845411345362663
52.93,182,440688,0.05,4.273999999999999,2413,8724,27480,0.0001,0.0003802349674515426
53.11,182,440896,0.05,4.300999999999999,2413,8728,27493,0.0001,0.06531795859336853
53.23,182,441096,0.05,4.321999999999999,2413,8732,27506,0.0001,0.01703953556716442
53.32,182,441296,0.05,4.3309999999999995,2413,8736,27518,0.0001,0.0017909525195136666
53.21,182,441508,0.05,4.310999999999998,2412,8740,27532,0.0001,0.06995709240436554
53.08,183,441708,0.05,4.288999999999999,2412,8744,27544,0.0001,0.08317064493894577
53.24,183,441908,0.05,4.313999999999999,2412,8748,27557,0.0001,0.06567943096160889
53.13,183,442108,0.05,4.302999999999999,2412,8752,27569,0.0001,0.0784548744559288
53.52,183,442404,0.05,4.342,2412,8756,27588,0.0001,0.0012784779537469149
53.23,183,442604,0.05,4.3039999999999985,2412,8760,27600,0.0001,0.0009125573560595512
53.03,183,442804,0.05,4.274999999999999,2412,8764,27613,0.0001,0.0032634749077260494
52.85,183,443004,0.05,4.256999999999998,2412,8768,27625,0.0001,0.01491368468850851
