time/total_timesteps,time/iterations,train/policy_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,time/fps,train/n_updates
222000,11100,6.593227652729183e-08,49.62,0.9998751977982465,-0.000344397354638204,0.025156337767839432,38.62,0.0007,203,1093,11099
224000,11200,-0.0,49.24,0.999830401269719,-9.063573502832156e-11,0.004196565598249435,38.24,0.0007,204,1093,11199
226000,11300,-0.08883757889270782,47.72,0.637825220823288,-0.019945506006479263,130.74716186523438,36.72,0.0007,206,1093,11299
228000,11400,-0.0,47.72,0.9856387702748179,-3.8392117263086334e-10,2.32639741897583,36.72,0.0007,209,1090,11399
230000,11500,1.211674371948135e-10,47.15,0.9999503254330193,-6.160971111057734e-07,0.004404726903885603,36.15,0.0007,210,1090,11499
232000,11600,-0.0,48.67,0.9999163699321798,-3.16006630585175e-11,0.011431287042796612,37.67,0.0007,212,1091,11599
234000,11700,-0.2873307168483734,48.29,0.8336030095815659,-0.03745940327644348,33.49079513549805,37.29,0.0007,214,1092,11699
236000,11800,4.402060221764259e-05,48.1,0.998947462416254,-0.0168078001588583,0.2739487588405609,37.1,0.0007,216,1092,11799
238000,11900,-0.0,47.91,0.9994912839611061,-2.758545336600804e-10,0.05279628559947014,36.91,0.0007,218,1091,11899
240000,12000,-0.0,48.86,0.9998464695527218,-2.7416416359393736e-10,0.0135828061029315,37.86,0.0007,219,1091,11999
242000,12100,0.018018146976828575,46.58,0.9982796079711989,-0.04900797829031944,0.20387998223304749,35.58,0.0007,221,1090,12099
244000,12200,-0.007048231549561024,46.77,0.9995273035019636,-0.09133844822645187,0.019111393019557,35.77,0.0007,223,1090,12199
246000,12300,-0.0016812412068247795,48.1,0.9999568645944237,-0.0172982569783926,0.007347534876316786,37.1,0.0007,225,1091,12299
248000,12400,-0.0,47.34,0.9999565820471616,-2.150765823216716e-07,0.009050271473824978,36.34,0.0007,227,1091,12399
250000,12500,-0.08713028579950333,44.49,0.8580855876207352,-0.023763639852404594,43.78955841064453,33.49,0.0007,228,1092,12499
252000,12600,-3.3096511642405346e-10,44.68,0.999995722665517,-5.80256084958819e-07,0.0010883428622037172,33.68,0.0007,230,1092,12599
254000,12700,-0.0,46.2,0.9999667676929676,-4.635906236671872e-08,0.007505482528358698,35.2,0.0007,232,1093,12699
256000,12800,0.3127109706401825,42.02,0.9305468797683716,-0.0469319187104702,4.118601322174072,31.02,0.0007,234,1093,12799
258000,12900,0.009197262115776539,42.21,0.998386919265613,-0.018955105915665627,0.0948035717010498,31.21,0.0007,236,1092,12899
260000,13000,-0.015510584227740765,46.58,0.9998309290531324,-0.023106176406145096,0.010043332353234291,35.58,0.0007,237,1092,12999
262000,13100,0.005195177625864744,50.0,0.999871358028031,-0.04008091613650322,0.0076946960762143135,39.0,0.0007,239,1092,13099
264000,13200,-0.001509467139840126,50.0,0.9998504294926533,-0.042026981711387634,0.009268398396670818,39.0,0.0007,241,1092,13199
266000,13300,0.10311561822891235,50.0,0.9989208611659706,-0.02142932452261448,0.06396131217479706,39.0,0.0007,243,1093,13299
268000,13400,0.02008846029639244,49.62,0.9967096804175526,-0.1287579983472824,0.03595150262117386,38.62,0.0007,245,1093,13399
270000,13500,-0.01286571379750967,49.43,0.9985709091415629,-0.04660715162754059,0.2970372140407562,38.43,0.0007,246,1093,13499
272000,13600,-1.089273723664519e-06,48.86,0.9998479353089351,-0.0011183248134329915,0.0494341142475605,37.86,0.0007,248,1094,13599
274000,13700,0.002511346247047186,49.24,0.999924896095763,-0.040349461138248444,0.025322068482637405,38.24,0.0007,250,1094,13699
276000,13800,0.012036486528813839,49.81,0.9987220412585884,-0.04071071371436119,0.6677436232566833,38.81,0.0007,251,1095,13799
278000,13900,-0.0,41.83,0.9997246584389359,-3.1582011311703795e-11,0.015107005834579468,30.83,0.0007,253,1095,13899
280000,14000,-1.119895021162165e-08,37.46,0.9997396527032834,-7.851564987504389e-06,0.03264093026518822,26.46,0.0007,255,1096,13999
282000,14100,-9.479849794047368e-09,43.35,0.9998619378893636,-2.496137130947318e-05,0.013645797967910767,32.35,0.0007,257,1096,14099
284000,14200,-2.7112037614962503e-10,49.62,0.9999845951897441,-7.304784048756119e-07,0.00078985356958583,38.62,0.0007,258,1097,14199
286000,14300,-0.0,49.24,0.9999830039942026,-4.504884998368652e-08,0.001348123769275844,38.24,0.0007,260,1097,14299
288000,14400,-0.0,49.24,0.9998785727802897,-5.624171683926704e-10,0.013817347586154938,38.24,0.0007,262,1097,14399
290000,14500,0.015581795945763588,48.29,0.9959596134722233,-0.036870114505290985,0.2629861533641815,37.29,0.0007,264,1097,14499
292000,14600,0.03140345215797424,48.1,0.9514777958393097,-0.09272318333387375,0.33800843358039856,37.1,0.0007,266,1097,14599
294000,14700,-0.0,48.29,0.9725324623286724,-1.3831617058299162e-12,3.3945939540863037,37.29,0.0007,268,1096,14699
296000,14800,-0.006382480263710022,46.96,0.9995784396014642,-0.037095990031957626,0.038852449506521225,35.96,0.0007,270,1096,14799
298000,14900,-1.7054706811904907,46.39,0.661948561668396,-0.05043063685297966,93.7970199584961,35.39,0.0007,271,1096,14899
300000,15000,-0.0,48.29,0.9996039553952869,-1.3613245079813208e-11,0.1104627251625061,37.29,0.0007,273,1096,14999
302000,15100,1.2532345863291994e-06,49.43,0.9993274303269573,-0.0011904396815225482,0.09298848360776901,38.43,0.0007,275,1096,15099
304000,15200,1.999449494860528e-08,48.67,0.9999820186149009,-1.8293052562512457e-05,0.0022864388301968575,37.67,0.0007,277,1097,15199
306000,15300,3.322505648384322e-08,49.05,0.9999568149432889,-1.0621592991810758e-05,0.009714171290397644,38.05,0.0007,278,1097,15299
308000,15400,-4.703877038991777e-07,48.48,0.999975261709551,-0.00030822178814560175,0.0009299821103923023,37.48,0.0007,280,1097,15399
310000,15500,-2.7868910734696328e-08,48.86,0.9999784730425745,-4.2220348404953256e-05,0.002492977539077401,37.86,0.0007,282,1097,15499
312000,15600,-0.0,46.96,0.9999614902881149,-4.204451186078789e-13,0.013796118088066578,35.96,0.0007,284,1097,15599
314000,15700,-0.005960230249911547,46.2,0.9998940735822544,-0.03708634898066521,0.014988238923251629,35.2,0.0007,286,1097,15699
316000,15800,8.00563702796353e-06,46.96,0.9997548592218664,-0.012787406332790852,0.06140081211924553,35.96,0.0007,287,1097,15799
318000,15900,4.0937865719570254e-07,48.67,0.999025733792223,-0.0005665089702233672,0.12971244752407074,37.67,0.0007,289,1097,15899
320000,16000,-6.939708896425145e-07,48.48,0.9999891104380367,-0.00019262498244643211,0.005488686263561249,37.48,0.0007,291,1097,15999
322000,16100,-0.0,48.67,0.9999978665491653,-2.886624045263936e-13,0.0016727530164644122,37.67,0.0007,293,1097,16099
324000,16200,-0.002231848193332553,42.97,0.9360209554433823,-0.0046629528515040874,1.161558747291565,31.97,0.0007,295,1097,16199
326000,16300,0.00505647761747241,41.83,0.9997038826113567,-0.03631814941763878,0.049047451466321945,30.83,0.0007,297,1097,16299
328000,16400,-0.02063700184226036,44.49,0.7660813182592392,-0.005496156867593527,47.34929275512695,33.49,0.0007,298,1097,16399
330000,16500,0.008993866853415966,46.39,0.9992162376875058,-0.028758907690644264,0.11151564121246338,35.39,0.0007,300,1097,16499
332000,16600,-0.0,46.39,0.9997207822452765,-1.2452384956507245e-10,0.06271018087863922,35.39,0.0007,302,1097,16599
334000,16700,-0.0,49.43,0.9993303142255172,-4.094290184664118e-11,0.12697924673557281,38.43,0.0007,304,1097,16699
336000,16800,-0.0,49.43,0.9997734953067265,-4.5751122335069283e-10,0.039195168763399124,38.43,0.0007,306,1097,16799
338000,16900,-0.0016340494621545076,49.05,0.9997393388475757,-0.028721246868371964,0.010710079222917557,38.05,0.0007,308,1097,16899
340000,17000,-0.0,48.48,0.9999932802975309,-1.0251443926601392e-13,0.0015316108474507928,37.48,0.0007,309,1096,16999
342000,17100,-0.0,48.1,0.9995022949879058,-2.2940542288062485e-14,0.005235689226537943,37.1,0.0007,311,1096,17099
344000,17200,0.0006166781531646848,49.05,0.9983188174664974,-0.005177502520382404,0.01660882495343685,38.05,0.0007,313,1096,17199
346000,17300,-0.0,49.24,0.9999186929053394,-1.3195550880272522e-13,0.02607722394168377,38.24,0.0007,315,1096,17299
348000,17400,-0.0,49.62,0.9999583366443403,-4.3550500526809074e-14,0.015690861269831657,38.62,0.0007,317,1096,17399
350000,17500,-0.0,50.0,0.9999948711902107,-5.632379802898539e-14,0.0009816226083785295,39.0,0.0007,319,1096,17499
352000,17600,-0.0,50.0,0.9999878263079154,-8.47782402006031e-14,0.002123561454936862,39.0,0.0007,320,1096,17599
354000,17700,-1.6946470737457275,49.62,0.765037402510643,-0.023806080222129822,19.940732955932617,38.62,0.0007,322,1096,17699
356000,17800,-0.0021718365605920553,49.43,0.999904099633568,-0.02992461435496807,0.027773967012763023,38.43,0.0007,324,1096,17799
358000,17900,4.582645374284766e-08,48.67,0.998911761213094,-2.2037700546206906e-05,0.37003153562545776,37.67,0.0007,326,1096,17899
360000,18000,-0.0,48.29,0.9999942915742395,-2.301326074150012e-10,0.002640429651364684,37.29,0.0007,328,1096,17999
362000,18100,-0.0,48.48,0.9996950458735228,-4.25312250695864e-11,0.12591348588466644,37.48,0.0007,330,1096,18099
364000,18200,-0.0,49.43,0.9998151773324935,-1.2613678157524788e-10,0.037075385451316833,38.43,0.0007,332,1096,18199
366000,18300,-0.0,49.62,0.9999344055904658,-2.7231729783465386e-13,0.033332113176584244,38.62,0.0007,333,1096,18299
368000,18400,-0.0,47.15,0.9999902621575529,-2.341858044291323e-12,0.006263080984354019,36.15,0.0007,335,1096,18399
370000,18500,-0.0,44.49,0.9999448709022545,-3.74031231334393e-12,0.012205014936625957,33.49,0.0007,337,1096,18499
372000,18600,-0.0,46.77,0.9997055007261224,-1.3574509294400627e-09,0.021543234586715698,35.77,0.0007,339,1096,18599
374000,18700,-0.0,47.34,0.9997650053119287,-4.110888340846941e-08,0.01948968879878521,36.34,0.0007,341,1096,18699
376000,18800,-0.0,49.81,0.9999520695346291,-5.098752149657049e-12,0.004106428008526564,38.81,0.0007,343,1096,18799
378000,18900,-0.0,49.81,0.9999575398396701,-1.9081589641700702e-09,0.005089099984616041,38.81,0.0007,344,1095,18899
380000,19000,-0.0,48.67,0.9997531549306586,-1.3553444492750682e-14,0.006837543100118637,37.67,0.0007,346,1095,18999
382000,19100,-0.006507098209112883,41.45,0.9988011250970885,-0.031133269891142845,0.1980203241109848,30.45,0.0007,348,1095,19099
384000,19200,-0.006091661285609007,41.83,0.9991888892836869,-0.04475827142596245,0.13909664750099182,30.83,0.0007,350,1095,19199
386000,19300,-0.00015184034418780357,49.24,0.9968147212639451,-0.017090357840061188,0.7160121202468872,38.24,0.0007,352,1095,19299
388000,19400,-1.8341780316788459e-09,49.62,0.9999817117841303,-8.297944873447705e-07,0.006923527456820011,38.62,0.0007,354,1095,19399
390000,19500,-3.107743506980398e-10,49.43,0.9999625270829711,-4.807063191947236e-07,0.007087400648742914,38.43,0.0007,355,1096,19499
392000,19600,-4.76649911433924e-05,49.24,0.999954106137011,-0.012639075517654419,0.008793631568551064,38.24,0.0007,357,1096,19599
394000,19700,-0.03612695261836052,49.81,0.9998391085391631,-0.017154088243842125,0.03408818319439888,38.81,0.0007,359,1096,19699
396000,19800,-7.909367241154541e-07,50.0,0.9999856280328459,-0.00020305885118432343,0.0032756829168647528,39.0,0.0007,361,1096,19799
398000,19900,-5.240963218966499e-10,50.0,0.9999912656567176,-6.956576044103713e-07,0.001687498646788299,39.0,0.0007,363,1096,19899
400000,20000,-7.768712748656981e-07,50.0,0.9999901411383689,-0.00022865182836540043,0.002014999045059085,39.0,0.0007,364,1096,19999
402000,20100,-0.0,49.81,0.9999911026634436,-7.065324752119836e-14,0.006068536080420017,38.81,0.0007,366,1096,20099
404000,20200,0.0032209993805736303,49.62,0.9998813493075431,-0.024809157475829124,0.023064225912094116,38.62,0.0007,368,1096,20199
406000,20300,-0.0,49.05,0.9999632702965755,-9.079745114137002e-15,0.006581292953342199,38.05,0.0007,370,1096,20299
408000,20400,0.25194963812828064,46.01,0.8888576105237007,-0.0715331956744194,12.404642105102539,35.01,0.0007,372,1096,20399
410000,20500,-0.06088290736079216,46.77,0.9997754877840634,-0.034291822463274,0.024189351126551628,35.77,0.0007,374,1096,20499
412000,20600,-0.04763014614582062,47.15,0.9992826891248114,-0.0568263940513134,0.08570593595504761,36.15,0.0007,375,1095,20599
414000,20700,-0.0,49.62,0.9999922490906101,-2.6239173187741008e-14,0.0012130549876019359,38.62,0.0007,377,1095,20699
416000,20800,-0.0,49.24,0.9999841667777218,-1.4210542160044467e-14,0.010653755627572536,38.24,0.0007,379,1095,20799
418000,20900,-0.0,49.05,0.9999795211333549,-6.469366600585225e-15,0.0016183591214939952,38.05,0.0007,381,1095,20899
420000,21000,0.00445655407384038,47.72,0.9987675976008177,-0.023974457755684853,0.09698011726140976,36.72,0.0007,383,1095,20999
422000,21100,-0.015500500798225403,48.1,0.9975434662774205,-0.05272861197590828,0.27774330973625183,37.1,0.0007,385,1095,21099
424000,21200,-0.023532764986157417,48.48,0.9998041291255504,-0.036085184663534164,0.06938183307647705,37.48,0.0007,387,1095,21199
426000,21300,-0.0838334783911705,49.24,0.9994341363781132,-0.013320681639015675,0.09292948246002197,38.24,0.0007,388,1095,21299
428000,21400,0.023646464571356773,48.86,0.9989400648046285,-0.03406130522489548,0.22767655551433563,37.86,0.0007,391,1094,21399
430000,21500,-0.0,48.29,0.999655552150216,-1.9477983408035943e-13,0.1019294261932373,37.29,0.0007,393,1093,21499
432000,21600,0.005610658321529627,47.72,0.9999314042579499,-0.03217511251568794,0.007879465818405151,36.72,0.0007,395,1092,21599
434000,21700,-0.003096145810559392,47.72,0.999487298715394,-0.023365912958979607,0.09970511496067047,36.72,0.0007,397,1092,21699
436000,21800,0.002304109511896968,48.48,0.9992209133924916,-0.023400453850626945,0.025658881291747093,37.48,0.0007,399,1092,21799
438000,21900,-0.0053344601765275,49.43,0.9987625916255638,-0.03105412796139717,0.03841568902134895,38.43,0.0007,400,1092,21899
440000,22000,-0.00396919809281826,49.05,0.6255930066108704,-0.001298589981161058,61.11372756958008,38.05,0.0007,402,1092,21999
442000,22100,0.12087724357843399,42.02,0.9873862881213427,-0.016126882284879684,0.15319693088531494,31.02,0.0007,404,1092,22099
444000,22200,0.005583556834608316,42.02,0.9938832651823759,-0.026341959834098816,0.09267666190862656,31.02,0.0007,406,1092,22199
446000,22300,0.008864852599799633,49.05,0.9845823002979159,-0.026737352833151817,0.22383148968219757,38.05,0.0007,408,1092,22299
448000,22400,-1.0874236267000015e-07,50.0,0.9998690564971184,-3.8153484638314694e-05,0.001928403857164085,39.0,0.0007,410,1091,22399
450000,22500,-0.0,47.91,0.9999957205527608,-2.84117954857388e-12,0.0010818479349836707,36.91,0.0007,412,1090,22499
452000,22600,-0.0,47.72,0.9999980814686751,-5.636492656077227e-15,0.0015192682622000575,36.72,0.0007,415,1089,22599
454000,22700,-0.0,47.72,0.9999960383338475,-2.5805931081813484e-14,0.0019526564283296466,36.72,0.0007,416,1088,22699
456000,22800,-0.0,49.81,0.9999883297477936,-5.238858121186379e-15,0.008444361388683319,38.81,0.0007,418,1088,22799
458000,22900,-0.0,49.24,0.9992745848721825,-7.00891059600417e-13,0.17243456840515137,38.24,0.0007,420,1088,22899
460000,23000,0.09025713056325912,49.05,0.9996381487871986,-0.023513061925768852,0.09398090839385986,38.05,0.0007,422,1088,22999
462000,23100,-0.00534903584048152,49.24,0.9991019266890362,-0.023940399289131165,0.1236015111207962,38.24,0.0007,424,1088,23099
464000,23200,-0.004356082063168287,49.81,0.998715840629302,-0.02569391205906868,0.19655553996562958,38.81,0.0007,426,1088,23199
466000,23300,-0.01694280281662941,50.0,0.9962199532892555,-0.03440920636057854,0.7223232388496399,39.0,0.0007,428,1088,23299
468000,23400,0.0009532542899250984,49.81,0.9999772059109091,-0.024155765771865845,0.007498543243855238,38.81,0.0007,430,1088,23399
470000,23500,-0.0,49.62,0.9999604542608722,-4.341204045549274e-12,0.01560142356902361,38.62,0.0007,432,1087,23499
472000,23600,0.1881641000509262,48.67,0.9937324286438525,-0.013947729952633381,0.4280414283275604,37.67,0.0007,434,1087,23599
474000,23700,-0.0005096762324683368,48.86,0.9999799659526616,-0.02377639152109623,0.0026429754216223955,37.86,0.0007,436,1086,23699
476000,23800,0.0029589624609798193,48.48,0.9982254612259567,-0.03410175442695618,0.04113124683499336,37.48,0.0007,438,1086,23799
478000,23900,-0.008378167636692524,49.24,0.9982829814543948,-0.02820056676864624,0.22020506858825684,38.24,0.0007,439,1086,23899
480000,24000,0.004595223348587751,49.24,0.9992742718895897,-0.025942379608750343,0.06429528445005417,38.24,0.0007,441,1086,23999
482000,24100,-6.383731943060411e-06,49.81,0.9999697538933106,-0.007971354760229588,0.004890249576419592,38.81,0.0007,443,1086,24099
484000,24200,-0.0,49.43,0.9999817937696207,-1.3282623495558012e-14,0.005389638710767031,38.43,0.0007,445,1086,24199
486000,24300,-0.0,48.48,0.9999877909076531,-1.1510150302220922e-14,0.002717487048357725,37.48,0.0007,447,1086,24299
488000,24400,-0.0,48.67,0.9999910344304226,-2.3774534316060858e-14,0.0015072174137458205,37.67,0.0007,449,1086,24399
490000,24500,-0.0,49.81,0.9999864902893023,-7.341023642649155e-15,0.0021083266474306583,38.81,0.0007,450,1086,24499
492000,24600,-0.0,50.0,0.9999839921529201,-1.0178872007153127e-14,0.0042182100005447865,39.0,0.0007,452,1086,24599
494000,24700,-0.0,49.43,0.9999738135247753,-6.466037340974173e-12,0.00778999924659729,38.43,0.0007,454,1087,24699
496000,24800,-0.00036609015660360456,47.72,0.8782185763120651,-0.0002377301425440237,25.501569747924805,36.72,0.0007,456,1086,24799
498000,24900,-0.0,35.94,0.9998280766303651,-2.5969322692276364e-08,0.013726684264838696,24.94,0.0007,458,1086,24899
500000,25000,-9.886642510537058e-05,31.0,0.9964328894857317,-0.0005172904348000884,0.3191647231578827,20.0,0.0007,460,1086,24999
502000,25100,-0.0,31.0,0.9999719728366472,-3.348762121145295e-15,0.001600612886250019,20.0,0.0007,461,1086,25099
504000,25200,-0.0,31.0,0.9999396945604531,-1.3312837160786573e-14,0.003975990694016218,20.0,0.0007,463,1087,25199
506000,25300,-0.0,31.0,0.9998598153033527,-4.86962640350308e-12,0.006364888045936823,20.0,0.0007,465,1086,25299
508000,25400,-0.0,31.0,0.9999679634347558,-2.5935250391739828e-08,0.0025450834073126316,20.0,0.0007,467,1086,25399
510000,25500,5.033780325902626e-08,31.0,0.9999578985261905,-4.112210717721609e-06,0.018087074160575867,20.0,0.0007,469,1086,25499
512000,25600,6.471573499311489e-08,31.0,0.9998471439612331,-2.4706316708034137e-06,0.016818521544337273,20.0,0.0007,471,1086,25599
514000,25700,-0.0,31.0,0.9999861631195017,-2.2423121137649105e-08,0.006767527665942907,20.0,0.0007,472,1087,25699
516000,25800,-3.940381176903429e-08,31.0,0.9997891493694624,-1.9924943899241043e-06,0.011197189800441265,20.0,0.0007,474,1087,25799
518000,25900,-0.0,31.0,0.9999662475820514,-3.3998451958865443e-15,0.0032113459892570972,20.0,0.0007,476,1087,25899
520000,26000,-0.0,31.0,0.9998683399317088,-1.3826062046824478e-14,0.0028526345267891884,20.0,0.0007,478,1087,25999
522000,26100,-0.0,31.0,0.9999825289014552,-2.8449412964315357e-12,0.0007120192749425769,20.0,0.0007,480,1087,26099
524000,26200,-1.8623177311383188e-07,31.0,0.9986616943497211,-4.9632685659162235e-06,0.0527203194797039,20.0,0.0007,481,1087,26199
526000,26300,-1.4281647509051254e-06,31.0,0.9977770207915455,-1.6426125512225553e-05,0.4643375873565674,20.0,0.0007,483,1087,26299
528000,26400,-8.596543921157718e-07,31.0,0.9998323674954008,-2.0610093997674994e-05,0.015389126725494862,20.0,0.0007,485,1087,26399
530000,26500,-0.0,31.0,0.9992956553469412,-1.4463356023952656e-07,0.07081188261508942,20.0,0.0007,487,1087,26499
532000,26600,-2.31080328205735e-08,31.0,0.9988079372560605,-2.6211333192804886e-07,0.04710400104522705,20.0,0.0007,489,1087,26599
534000,26700,-0.0,31.0,0.9998853363504168,-3.5797789225641176e-15,0.007704522460699081,20.0,0.0007,490,1087,26699
536000,26800,-0.0,31.0,0.9998149510065559,-1.791801468753896e-14,0.005764367058873177,20.0,0.0007,492,1087,26799
538000,26900,-0.0,31.0,0.9999671613113605,-7.701326555642485e-12,0.0007907887338660657,20.0,0.0007,494,1087,26899
540000,27000,1.2989107567307201e-08,31.0,0.9991349920164794,-5.860189276063466e-07,0.07098197937011719,20.0,0.0007,496,1087,26999
542000,27100,-2.500723894627299e-08,31.0,0.9996093416702934,-6.307677722361404e-07,0.0568603053689003,20.0,0.0007,498,1087,27099
544000,27200,-0.0,31.0,0.999958795022394,-7.428263733288976e-12,0.0033761735539883375,20.0,0.0007,500,1087,27199
546000,27300,1.3981230395643252e-08,31.0,0.9986012377776206,-2.7866471441484464e-07,0.10503163188695908,20.0,0.0007,502,1087,27299
548000,27400,-0.0,31.0,0.9999819804761501,-2.437054608478103e-15,0.0012858501868322492,20.0,0.0007,503,1087,27399
550000,27500,-0.0,31.0,0.9999243522834149,-4.604349975562919e-15,0.0026157780084758997,20.0,0.0007,505,1087,27499
552000,27600,-0.0,31.0,0.9999508864275413,-4.93021862755811e-14,0.0015933428658172488,20.0,0.0007,507,1087,27599
554000,27700,-0.0,31.0,0.9998110937303863,-1.9176907284368383e-10,0.006605431437492371,20.0,0.0007,509,1087,27699
556000,27800,-2.2948734468286602e-08,31.0,0.9995198273099959,-9.9733358638332e-07,0.05967339500784874,20.0,0.0007,511,1087,27799
558000,27900,-1.3150702748987442e-08,31.0,0.9996700919873547,-4.685193744080607e-07,0.03915601596236229,20.0,0.0007,513,1087,27899
560000,28000,-0.0,31.0,0.9999976373323989,-1.848504127544004e-10,0.00018913178064394742,20.0,0.0007,515,1087,27999
562000,28100,1.6058175233979455e-08,31.0,0.999451399082318,-7.063182465572027e-07,0.03425391763448715,20.0,0.0007,516,1087,28099
564000,28200,-0.0,31.0,0.9999468957867066,-2.698904467968166e-15,0.004230282735079527,20.0,0.0007,518,1087,28199
566000,28300,-0.0,31.0,0.9999678993408452,-6.9757385665633696e-15,0.002632715506479144,20.0,0.0007,520,1087,28299
568000,28400,-0.0,31.0,0.9999583226890536,-2.4149806503517834e-13,0.00197196239605546,20.0,0.0007,522,1087,28399
570000,28500,-0.0,31.0,0.9997966568771517,-1.3466308068643684e-08,0.005249528679996729,20.0,0.0007,524,1087,28499
572000,28600,-2.8034671117893595e-07,31.0,0.9984693981241435,-4.028576313430676e-06,0.22684970498085022,20.0,0.0007,526,1087,28599
574000,28700,1.4556462701875716e-08,31.0,0.99998189757207,-6.111802122177323e-06,0.0023618664126843214,20.0,0.0007,527,1087,28699
576000,28800,-0.0,31.0,0.9999570764157397,-1.1902216101589147e-08,0.01296886708587408,20.0,0.0007,529,1087,28799
578000,28900,-8.644492766052281e-08,31.0,0.9987394734052941,-1.5138373328227317e-06,0.07827064394950867,20.0,0.0007,531,1087,28899
580000,29000,-0.0,31.0,0.9999136942642508,-3.0873442484583317e-15,0.006422444712370634,20.0,0.0007,533,1087,28999
582000,29100,-0.0,31.0,0.9999254093418131,-1.2236221862409625e-14,0.001612126245163381,20.0,0.0007,535,1087,29099
584000,29200,-0.0,31.0,0.9999550604516116,-2.4642269561697683e-12,0.0011525960871949792,20.0,0.0007,537,1087,29199
586000,29300,1.1387974296894754e-07,31.0,0.9991168400738388,-9.289852641813923e-06,0.031321775168180466,20.0,0.0007,538,1087,29299
588000,29400,-7.612252517219531e-08,31.0,0.9978984296321869,-1.1139605931020924e-06,0.41605567932128906,20.0,0.0007,540,1087,29399
590000,29500,-1.1301767521842976e-08,31.0,0.999833029040019,-5.023345579502347e-07,0.014630421064794064,20.0,0.0007,542,1087,29499
592000,29600,1.3026829392970285e-08,31.0,0.9997143300424796,-6.305878059720271e-07,0.044871892780065536,20.0,0.0007,544,1087,29599
594000,29700,-1.4923944746669804e-08,31.0,0.9994666398852132,-3.576983260700217e-07,0.0200467798858881,20.0,0.0007,546,1087,29699
596000,29800,-0.0,31.0,0.9999455880242749,-3.5482011107740036e-15,0.0038992115296423435,20.0,0.0007,547,1087,29799
598000,29900,-0.0,31.0,0.9999649020319339,-2.0391189957261538e-14,0.002136757830157876,20.0,0.0007,549,1087,29899
600000,30000,-0.0,31.0,0.9998136574722594,-1.2546364121235332e-11,0.004424374084919691,20.0,0.0007,551,1087,29999
602000,30100,-4.260505193087738e-08,31.0,0.9985394304385409,-1.2572512559927418e-06,0.12246525287628174,20.0,0.0007,553,1087,30099
604000,30200,-2.589404246577942e-08,31.0,0.9999592639105686,-2.3430072815244785e-06,0.005181456450372934,20.0,0.0007,555,1087,30199
606000,30300,-0.0,31.0,0.9999791617901792,-2.0620614590849407e-11,0.0016080703353509307,20.0,0.0007,557,1086,30299
608000,30400,1.2228780121859018e-07,31.0,0.9990616496652365,-2.9096565867803292e-06,0.09017690271139145,20.0,0.0007,560,1084,30399
610000,30500,-0.0,31.0,0.9999942790195746,-2.4750304836353024e-15,0.00041628890903666615,20.0,0.0007,563,1083,30499
612000,30600,-0.0,31.0,0.9998788484663237,-4.7519302200289305e-15,0.004675911273807287,20.0,0.0007,565,1082,30599
614000,30700,-0.0,31.0,0.9999412987781398,-6.094209609609075e-14,0.004427037667483091,20.0,0.0007,566,1082,30699
616000,30800,-0.0,31.0,0.9998153511842247,-3.458562047864433e-10,0.004780136048793793,20.0,0.0007,568,1083,30799
618000,30900,-8.763297643099577e-08,31.0,0.9997441863524728,-4.123939561395673e-06,0.023708941414952278,20.0,0.0007,570,1083,30899
620000,31000,9.510813470114954e-09,31.0,0.9999571054104308,-1.6317104609697708e-06,0.005078656133264303,20.0,0.0007,572,1082,30999
622000,31100,-0.0,31.0,0.999979323363732,-1.8911845423019713e-09,0.0029445576947182417,20.0,0.0007,574,1082,31099
624000,31200,5.845879513799446e-08,31.0,0.9999139395076782,-4.6062982619332615e-06,0.00967059563845396,20.0,0.0007,576,1082,31199
626000,31300,-0.0,31.0,0.9999850797412364,-2.785360909136176e-15,0.0015688663115724921,20.0,0.0007,578,1082,31299
628000,31400,-0.0,31.19,0.9995703210006468,-1.5843505638836984e-14,0.003279823809862137,20.19,0.0007,580,1082,31399
630000,31500,-0.0,31.0,0.999762823979836,-3.559312946373877e-13,0.0032566010486334562,20.0,0.0007,581,1082,31499
632000,31600,-0.0,31.0,0.9994903287151828,-1.6012506875995314e-08,0.006312958430498838,20.0,0.0007,583,1082,31599
634000,31700,-4.078037818544544e-08,31.0,0.9995394082507119,-1.5305344049920677e-06,0.10010526329278946,20.0,0.0007,585,1082,31699
636000,31800,1.3234739526524208e-08,31.0,0.9998208050965331,-7.240428772092855e-07,0.011072070337831974,20.0,0.0007,587,1082,31799
638000,31900,-0.0,31.0,0.9996959728596266,-1.6313670334451797e-15,0.004451926331967115,20.0,0.0007,589,1082,31899
640000,32000,-0.0,31.0,0.9994877823628485,-1.905321629026217e-15,0.010358713567256927,20.0,0.0007,590,1082,31999
642000,32100,-0.0,31.0,0.9999152244199649,-3.0442234951795098e-15,0.00066908955341205,20.0,0.0007,592,1083,32099
644000,32200,-0.0,31.0,0.9993638951564208,-1.5143895387920506e-14,0.0033103933092206717,20.0,0.0007,594,1083,32199
646000,32300,-0.0,31.0,0.9999577354974463,-2.960436800217292e-12,0.00026255263946950436,20.0,0.0007,596,1083,32299
648000,32400,-8.242204785346985e-08,31.0,0.9969238978810608,-4.058187187183648e-06,0.02817537821829319,20.0,0.0007,598,1083,32399
